District,Mandal,Date,Rain (mm),Min Humidity (%),Max Humidity (%)
Kumuram Bheem,Kouthala,02-Mar-23,0,16.0,71.7
Kumuram Bheem,Kouthala,02-May-23,0,18.2,70.1
Kumuram Bheem,Kouthala,02-Nov-23,0,17.8,99.9
Kumuram Bheem,Kouthala,02-Oct-23,0,16.2,78.5
Kumuram Bheem,Kouthala,02-Sep-23,0,35.3,99.9
Kumuram Bheem,Kouthala,13-Feb-23,0,23.4,62.2
Kumuram Bheem,Kouthala,14-Feb-23,0,15.2,67.8
Kumuram Bheem,Kouthala,15-Feb-23,0,13.8,67.6
Kumuram Bheem,Kouthala,16-Feb-23,0,17.2,79.2
Kumuram Bheem,Kouthala,17-Feb-23,0,15.1,63.8
Kumuram Bheem,Kouthala,18-Feb-23,0,23.0,95.0
Kumuram Bheem,Kouthala,19-Feb-23,0,26.4,99.9
Kumuram Bheem,Kouthala,20-Feb-23,0,30.9,99.9
Kumuram Bheem,Kouthala,21-Feb-23,0,23.0,96.7
Kumuram Bheem,Kouthala,22-Feb-23,0,18.2,88.8
Kumuram Bheem,Kouthala,23-Feb-23,0,23.0,91.3
Kumuram Bheem,Kouthala,24-Feb-23,0,14.0,88.8
Kumuram Bheem,Kouthala,25-Feb-23,0,14.0,76.9
Kumuram Bheem,Kouthala,26-Feb-23,0,14.0,68.4
Kumuram Bheem,Kouthala,27-Feb-23,0,17.1,78.3
Kumuram Bheem,Kouthala,28-Feb-23,0,25.1,75.3
Kumuram Bheem,Lingapur,02-Apr-23,0,23.1,93.4
Kumuram Bheem,Lingapur,02-Aug-23,0,36.0,94.0
Kumuram Bheem,Lingapur,02-Dec-23,0,26.0,89.9
Kumuram Bheem,Lingapur,02-Feb-23,0,45.6,66.0
Kumuram Bheem,Lingapur,02-Jan-23,0,46.8,75.3
Kumuram Bheem,Lingapur,02-Jul-23,0,26.8,70.0
Kumuram Bheem,Lingapur,02-Jun-23,0,17.2,91.0
Kumuram Bheem,Lingapur,02-Mar-23,0,19.6,87.6
Kumuram Bheem,Lingapur,02-May-23,0,22.0,94.7
Kumuram Bheem,Lingapur,02-Nov-23,0,19.4,91.3
Kumuram Bheem,Lingapur,02-Oct-23,0,22.4,91.2
Kumuram Bheem,Lingapur,02-Sep-23,0,32.4,91.9
Kumuram Bheem,Lingapur,13-Feb-23,0,30.4,54.0
Kumuram Bheem,Lingapur,14-Feb-23,0,19.6,87.6
Kumuram Bheem,Lingapur,15-Feb-23,0,18.5,85.5
Kumuram Bheem,Lingapur,16-Feb-23,0,17.8,87.3
Kumuram Bheem,Lingapur,17-Feb-23,0,19.4,89.0
Kumuram Bheem,Lingapur,18-Feb-23,0,23.4,88.0
Kumuram Bheem,Lingapur,19-Feb-23,0,22.7,68.7
Kumuram Bheem,Lingapur,20-Feb-23,0,28.0,67.3
Kumuram Bheem,Lingapur,21-Feb-23,0,27.3,91.6
Kumuram Bheem,Lingapur,22-Feb-23,0,23.6,89.1
Kumuram Bheem,Lingapur,23-Feb-23,0,34.9,88.6
Kumuram Bheem,Lingapur,24-Feb-23,0,16.2,65.1
Kumuram Bheem,Lingapur,25-Feb-23,0,18.0,84.9
Kumuram Bheem,Lingapur,26-Feb-23,0,16.0,85.0
Kumuram Bheem,Lingapur,27-Feb-23,0,27.1,56.1
Kumuram Bheem,Lingapur,28-Feb-23,0,31.7,62.3
Kumuram Bheem,Penchikalpet,02-Apr-23,0,16.2,77.0
Kumuram Bheem,Penchikalpet,02-Aug-23,0,31.2,96.1
Kumuram Bheem,Penchikalpet,02-Dec-23,0,18.2,75.3
Kumuram Bheem,Penchikalpet,02-Feb-23,0,30.9,66.3
Kumuram Bheem,Penchikalpet,02-Jan-23,0,40.2,79.8
Kumuram Bheem,Penchikalpet,02-Jul-23,0,16.2,97.8
Kumuram Bheem,Penchikalpet,02-Jun-23,0,13.6,93.4
Kumuram Bheem,Penchikalpet,02-Mar-23,0,14.5,68.8
Kumuram Bheem,Penchikalpet,02-May-23,0,17.3,84.7
Kumuram Bheem,Penchikalpet,02-Nov-23,0,15.6,93.2
Kumuram Bheem,Penchikalpet,02-Oct-23,0,14.3,91.7
Kumuram Bheem,Penchikalpet,02-Sep-23,0,29.3,77.4
Kumuram Bheem,Penchikalpet,13-Feb-23,0,22.1,54.9
Kumuram Bheem,Penchikalpet,14-Feb-23,0,12.8,74.0
Kumuram Bheem,Penchikalpet,15-Feb-23,0,12.3,86.9
Kumuram Bheem,Penchikalpet,16-Feb-23,0,13.6,88.6
Kumuram Bheem,Penchikalpet,17-Feb-23,0,13.8,75.3
Kumuram Bheem,Penchikalpet,18-Feb-23,0,17.5,86.2
Kumuram Bheem,Penchikalpet,19-Feb-23,0,22.7,92.0
Kumuram Bheem,Penchikalpet,20-Feb-23,0,22.7,97.8
Kumuram Bheem,Penchikalpet,21-Feb-23,0,17.1,92.9
Kumuram Bheem,Penchikalpet,22-Feb-23,0,16.4,88.4
Kumuram Bheem,Penchikalpet,23-Feb-23,0,21.0,86.4
Kumuram Bheem,Penchikalpet,24-Feb-23,0,19.3,91.5
Kumuram Bheem,Penchikalpet,25-Feb-23,0,11.4,81.8
Kumuram Bheem,Penchikalpet,26-Feb-23,0,11.4,74.8
Kumuram Bheem,Penchikalpet,27-Feb-23,0,16.4,73.6
Kumuram Bheem,Penchikalpet,28-Feb-23,0,21.0,73.8
Kumuram Bheem,Rebbana,02-Apr-23,0,25.8,77.5
Kumuram Bheem,Rebbana,02-Aug-23,0,35.5,86.5
Kumuram Bheem,Rebbana,02-Dec-23,0,22.6,74.4
Kumuram Bheem,Rebbana,02-Feb-23,0,44.3,84.0
Kumuram Bheem,Rebbana,02-Jan-23,0,46.4,84.2
Kumuram Bheem,Rebbana,02-Jul-23,0,25.6,87.7
Kumuram Bheem,Rebbana,02-Jun-23,0,19.0,78.2
Kumuram Bheem,Rebbana,02-Mar-23,0,21.9,73.9
Kumuram Bheem,Rebbana,02-May-23,0,23.7,79.2
Kumuram Bheem,Rebbana,02-Nov-23,0,25.0,75.2
Kumuram Bheem,Rebbana,02-Oct-23,0,25.9,74.2
Kumuram Bheem,Rebbana,02-Sep-23,0,33.1,81.5
Kumuram Bheem,Rebbana,13-Feb-23,0,30.0,66.0
Kumuram Bheem,Rebbana,14-Feb-23,0,19.6,70.9
Kumuram Bheem,Rebbana,15-Feb-23,0,17.1,71.1
Kumuram Bheem,Rebbana,16-Feb-23,0,21.3,70.3
Kumuram Bheem,Rebbana,17-Feb-23,0,19.8,71.4
Kumuram Bheem,Rebbana,18-Feb-23,0,26.2,75.8
Kumuram Bheem,Rebbana,19-Feb-23,0,27.4,78.2
Kumuram Bheem,Rebbana,20-Feb-23,0,30.8,85.9
Kumuram Bheem,Rebbana,21-Feb-23,0,28.1,80.6
Kumuram Bheem,Rebbana,22-Feb-23,0,22.7,81.5
Kumuram Bheem,Rebbana,23-Feb-23,0,22.7,78.1
Kumuram Bheem,Rebbana,24-Feb-23,0,22.0,77.8
Kumuram Bheem,Rebbana,25-Feb-23,0,16.9,64.9
Kumuram Bheem,Rebbana,26-Feb-23,0,15.8,69.5
Kumuram Bheem,Rebbana,27-Feb-23,0,24.8,79.9
Kumuram Bheem,Rebbana,28-Feb-23,0,26.2,82.2
Kumuram Bheem,Sirpur_T,02-Apr-23,0,23.4,90.7
Kumuram Bheem,Sirpur_T,02-Aug-23,0,32.4,96.8
Kumuram Bheem,Sirpur_T,02-Dec-23,0,21.0,81.7
Kumuram Bheem,Sirpur_T,02-Feb-23,0,39.9,85.7
Kumuram Bheem,Sirpur_T,02-Jan-23,0,47.3,91.2
Kumuram Bheem,Sirpur_T,02-Jul-23,0,24.6,100.0
Kumuram Bheem,Sirpur_T,02-Jun-23,0,19.2,95.1
Kumuram Bheem,Sirpur_T,02-Mar-23,0,20.6,84.7
Kumuram Bheem,Sirpur_T,02-May-23,0,22.7,93.0
Kumuram Bheem,Sirpur_T,02-Nov-23,0,24.8,100.0
Kumuram Bheem,Sirpur_T,02-Oct-23,0,20.8,89.8
Kumuram Bheem,Sirpur_T,02-Sep-23,0,30.3,98.1
Kumuram Bheem,Sirpur_T,13-Feb-23,0,28.3,79.7
Kumuram Bheem,Sirpur_T,14-Feb-23,0,19.6,88.0
Kumuram Bheem,Sirpur_T,15-Feb-23,0,17.7,89.1
Kumuram Bheem,Sirpur_T,16-Feb-23,0,21.0,91.9
Kumuram Bheem,Sirpur_T,17-Feb-23,0,21.0,82.2
Kumuram Bheem,Sirpur_T,18-Feb-23,0,25.9,86.6
Kumuram Bheem,Sirpur_T,19-Feb-23,0,28.0,94.2
Kumuram Bheem,Sirpur_T,20-Feb-23,0,27.3,97.4
Kumuram Bheem,Sirpur_T,21-Feb-23,0,23.6,94.1
Kumuram Bheem,Sirpur_T,22-Feb-23,0,21.7,88.1
Kumuram Bheem,Sirpur_T,23-Feb-23,0,18.1,92.9
Kumuram Bheem,Sirpur_T,24-Feb-23,0,16.8,91.1
Kumuram Bheem,Sirpur_T,25-Feb-23,0,14.9,86.4
Kumuram Bheem,Sirpur_T,26-Feb-23,0,16.8,81.7
Kumuram Bheem,Sirpur_T,27-Feb-23,0,20.6,78.9
Kumuram Bheem,Sirpur_T,28-Feb-23,0,24.8,74.9
Kumuram Bheem,Sirpur_U,02-Apr-23,0,20.6,87.7
Kumuram Bheem,Sirpur_U,02-Aug-23,0,30.9,91.6
Kumuram Bheem,Sirpur_U,02-Dec-23,0,17.7,87.3
Kumuram Bheem,Sirpur_U,02-Feb-23,0,39.3,92.1
Kumuram Bheem,Sirpur_U,02-Jan-23,0,39.8,86.0
Kumuram Bheem,Sirpur_U,02-Jul-23,0,20.6,88.4
Kumuram Bheem,Sirpur_U,02-Jun-23,0,15.1,84.7
Kumuram Bheem,Sirpur_U,02-Mar-23,0,17.8,89.4
Kumuram Bheem,Sirpur_U,02-May-23,0,19.3,87.0
Kumuram Bheem,Sirpur_U,02-Nov-23,0,15.7,85.8
Kumuram Bheem,Sirpur_U,02-Oct-23,0,17.1,85.8
Kumuram Bheem,Sirpur_U,02-Sep-23,0,27.2,88.9
Kumuram Bheem,Sirpur_U,13-Feb-23,0,26.4,62.1
Kumuram Bheem,Sirpur_U,14-Feb-23,0,16.2,85.9
Kumuram Bheem,Sirpur_U,15-Feb-23,0,15.7,82.8
Kumuram Bheem,Sirpur_U,16-Feb-23,0,15.1,82.3
Kumuram Bheem,Sirpur_U,17-Feb-23,0,15.9,84.3
Kumuram Bheem,Sirpur_U,18-Feb-23,0,20.6,84.6
Kumuram Bheem,Sirpur_U,19-Feb-23,0,21.2,87.3
Kumuram Bheem,Sirpur_U,20-Feb-23,0,21.8,89.2
Kumuram Bheem,Sirpur_U,21-Feb-23,0,17.7,85.7
Kumuram Bheem,Sirpur_U,22-Feb-23,0,18.5,83.0
Kumuram Bheem,Sirpur_U,23-Feb-23,0,13.0,82.2
Kumuram Bheem,Sirpur_U,24-Feb-23,0,14.1,85.3
Kumuram Bheem,Sirpur_U,25-Feb-23,0,14.7,79.3
Kumuram Bheem,Sirpur_U,26-Feb-23,0,13.0,80.0
Kumuram Bheem,Sirpur_U,27-Feb-23,0,22.0,78.7
Kumuram Bheem,Sirpur_U,28-Feb-23,0,23.6,77.8
Kumuram Bheem,Tiryani,02-Apr-23,0,22.3,86.8
Kumuram Bheem,Tiryani,02-Aug-23,0,26.1,90.3
Kumuram Bheem,Tiryani,02-Dec-23,0,18.9,81.4
Kumuram Bheem,Tiryani,02-Feb-23,0,39.1,90.5
Kumuram Bheem,Tiryani,02-Jan-23,0,43.1,88.8
Kumuram Bheem,Tiryani,02-Jul-23,0,24.1,88.6
Kumuram Bheem,Tiryani,02-Jun-23,0,17.2,81.9
Kumuram Bheem,Tiryani,02-Mar-23,0,19.6,86.2
Kumuram Bheem,Tiryani,02-May-23,0,19.8,86.2
Kumuram Bheem,Tiryani,02-Nov-23,0,19.4,81.5
Kumuram Bheem,Tiryani,02-Oct-23,0,17.4,82.7
Kumuram Bheem,Tiryani,02-Sep-23,0,32.9,89.3
Kumuram Bheem,Tiryani,13-Feb-23,0,26.6,83.3
Kumuram Bheem,Tiryani,14-Feb-23,0,17.8,79.6
Kumuram Bheem,Tiryani,15-Feb-23,0,16.7,76.0
Kumuram Bheem,Tiryani,16-Feb-23,0,16.7,78.2
Kumuram Bheem,Tiryani,17-Feb-23,0,17.4,77.2
Kumuram Bheem,Tiryani,18-Feb-23,0,22.1,80.5
Kumuram Bheem,Tiryani,19-Feb-23,0,20.1,82.9
Kumuram Bheem,Tiryani,20-Feb-23,0,26.1,87.5
Kumuram Bheem,Tiryani,21-Feb-23,0,18.9,84.7
Kumuram Bheem,Tiryani,22-Feb-23,0,17.6,82.0
Kumuram Bheem,Tiryani,23-Feb-23,0,21.6,82.0
Kumuram Bheem,Tiryani,24-Feb-23,0,23.7,82.0
Kumuram Bheem,Tiryani,25-Feb-23,0,18.7,72.9
Kumuram Bheem,Tiryani,26-Feb-23,0,15.5,74.7
Kumuram Bheem,Tiryani,27-Feb-23,0,20.9,77.0
Kumuram Bheem,Tiryani,28-Feb-23,0,22.8,79.8
Kumuram Bheem,Wankdi,02-Apr-23,0,27.9,80.6
Kumuram Bheem,Wankdi,02-Aug-23,0,37.4,93.2
Kumuram Bheem,Wankdi,02-Dec-23,0,22.1,78.5
Kumuram Bheem,Wankdi,02-Feb-23,0,46.2,81.2
Kumuram Bheem,Wankdi,02-Jan-23,0,49.7,82.4
Kumuram Bheem,Wankdi,02-Jul-23,0,25.0,91.1
Kumuram Bheem,Wankdi,02-Jun-23,0,21.3,83.5
Kumuram Bheem,Wankdi,02-Mar-23,0,26.0,76.6
Kumuram Bheem,Wankdi,02-May-23,0,26.0,81.8
Kumuram Bheem,Wankdi,02-Nov-23,0,22.7,87.7
Kumuram Bheem,Wankdi,02-Oct-23,0,25.6,86.2
Kumuram Bheem,Wankdi,02-Sep-23,0,36.0,89.4
Kumuram Bheem,Wankdi,13-Feb-23,0,31.9,61.4
Kumuram Bheem,Wankdi,14-Feb-23,0,20.0,76.6
Kumuram Bheem,Wankdi,15-Feb-23,0,21.3,80.4
Kumuram Bheem,Wankdi,16-Feb-23,0,23.4,78.5
Kumuram Bheem,Wankdi,17-Feb-23,0,22.7,67.4
Kumuram Bheem,Wankdi,18-Feb-23,0,30.0,75.8
Kumuram Bheem,Wankdi,19-Feb-23,0,28.8,83.7
Kumuram Bheem,Wankdi,20-Feb-23,0,29.0,88.1
Kumuram Bheem,Wankdi,21-Feb-23,0,28.4,88.1
Kumuram Bheem,Wankdi,22-Feb-23,0,24.2,86.3
Kumuram Bheem,Wankdi,23-Feb-23,0,21.5,73.2
Kumuram Bheem,Wankdi,24-Feb-23,0,19.6,74.7
Kumuram Bheem,Wankdi,25-Feb-23,0,20.8,72.7
Kumuram Bheem,Wankdi,26-Feb-23,0,18.6,73.5
Kumuram Bheem,Wankdi,27-Feb-23,0,26.2,80.3
Kumuram Bheem,Wankdi,28-Feb-23,0,27.2,81.2
Mahabubabad,Bayyaram,02-Apr-23,0,25.3,84.5
Mahabubabad,Bayyaram,02-Aug-23,0,43.9,90.3
Mahabubabad,Bayyaram,02-Dec-23,0,26.3,81.6
Mahabubabad,Bayyaram,02-Feb-23,0,33.8,86.1
Mahabubabad,Bayyaram,02-Jan-23,0,44.9,85.1
Mahabubabad,Bayyaram,02-Jul-23,0,43.3,90.0
Mahabubabad,Bayyaram,02-Jun-23,0,26.7,89.4
Mahabubabad,Bayyaram,02-Mar-23,0,33.9,75.5
Mahabubabad,Bayyaram,02-May-23,0,31.2,87.9
Mahabubabad,Bayyaram,02-Nov-23,0,25.0,87.1
Mahabubabad,Bayyaram,02-Oct-23,0,31.6,91.0
Mahabubabad,Bayyaram,02-Sep-23,0,35.0,90.1
Mahabubabad,Bayyaram,13-Feb-23,0,23.5,61.5
Mahabubabad,Bayyaram,14-Feb-23,0,20.9,67.7
Mahabubabad,Bayyaram,15-Feb-23,0,15.7,68.7
Mahabubabad,Bayyaram,16-Feb-23,0,17.8,87.9
Mahabubabad,Bayyaram,17-Feb-23,0,25.3,91.1
Mahabubabad,Bayyaram,18-Feb-23,0,31.1,90.3
Mahabubabad,Bayyaram,19-Feb-23,0,40.3,89.7
Mahabubabad,Bayyaram,20-Feb-23,0,44.5,90.5
Mahabubabad,Bayyaram,21-Feb-23,0,31.2,88.4
Mahabubabad,Bayyaram,22-Feb-23,0,27.9,87.6
Mahabubabad,Bayyaram,23-Feb-23,0,31.8,89.3
Mahabubabad,Bayyaram,24-Feb-23,0,29.0,88.2
Mahabubabad,Bayyaram,25-Feb-23,0,24.1,85.9
Mahabubabad,Bayyaram,26-Feb-23,0,18.6,87.5
Mahabubabad,Bayyaram,27-Feb-23,0,25.7,85.4
Mahabubabad,Bayyaram,28-Feb-23,0,23.5,88.6
Mahabubabad,Chinnagudur,02-Apr-23,0,7.8,78.5
Mahabubabad,Chinnagudur,02-Aug-23,0,48.2,94.5
Mahabubabad,Chinnagudur,02-Dec-23,0,11.0,92.3
Mahabubabad,Chinnagudur,02-Feb-23,0,43.3,88.4
Mahabubabad,Chinnagudur,02-Jan-23,0,46.2,92.5
Mahabubabad,Chinnagudur,02-Jul-23,0,42.6,94.8
Mahabubabad,Chinnagudur,02-Jun-23,0,14.7,95.3
Mahabubabad,Chinnagudur,02-Mar-23,0,31.7,79.3
Mahabubabad,Chinnagudur,02-May-23,0,30.2,95.1
Mahabubabad,Chinnagudur,02-Nov-23,0,23.9,95.1
Mahabubabad,Chinnagudur,02-Oct-23,0,30.6,95.3
Mahabubabad,Chinnagudur,02-Sep-23,0,39.7,94.8
Mahabubabad,Chinnagudur,13-Feb-23,0,26.9,79.2
Mahabubabad,Chinnagudur,14-Feb-23,0,23.8,80.5
Mahabubabad,Chinnagudur,15-Feb-23,0,17.7,78.5
Mahabubabad,Chinnagudur,16-Feb-23,0,17.9,91.2
Mahabubabad,Chinnagudur,17-Feb-23,0,22.1,95.6
Mahabubabad,Chinnagudur,18-Feb-23,0,14.6,95.5
Mahabubabad,Chinnagudur,19-Feb-23,0,45.1,95.2
Mahabubabad,Chinnagudur,20-Feb-23,0,51.2,95.2
Mahabubabad,Chinnagudur,21-Feb-23,0,35.1,94.9
Mahabubabad,Chinnagudur,22-Feb-23,0,30.4,94.2
Mahabubabad,Chinnagudur,23-Feb-23,0,31.6,94.6
Mahabubabad,Chinnagudur,24-Feb-23,0,34.1,94.7
Mahabubabad,Chinnagudur,25-Feb-23,0,7.1,94.1
Mahabubabad,Chinnagudur,26-Feb-23,0,21.7,76.9
Mahabubabad,Chinnagudur,27-Feb-23,0,12.1,92.8
Mahabubabad,Chinnagudur,28-Feb-23,0,27.6,91.0
Mahabubabad,Danthalapalle,02-Apr-23,0,22.7,97.5
Mahabubabad,Danthalapalle,02-Aug-23,0,47.4,95.7
Mahabubabad,Danthalapalle,02-Dec-23,0,22.7,96.0
Mahabubabad,Danthalapalle,02-Feb-23,0,43.0,94.8
Mahabubabad,Danthalapalle,02-Jan-23,0,45.3,96.5
Mahabubabad,Danthalapalle,02-Jul-23,0,45.3,97.1
Mahabubabad,Danthalapalle,02-Jun-23,0,27.2,97.3
Mahabubabad,Danthalapalle,02-Mar-23,0,33.0,78.4
Mahabubabad,Danthalapalle,02-May-23,0,25.5,97.2
Mahabubabad,Danthalapalle,02-Nov-23,0,24.5,96.6
Mahabubabad,Danthalapalle,02-Oct-23,0,25.2,96.2
Mahabubabad,Danthalapalle,02-Sep-23,0,37.0,96.1
Mahabubabad,Danthalapalle,13-Feb-23,0,27.1,87.4
Mahabubabad,Danthalapalle,14-Feb-23,0,23.0,90.8
Mahabubabad,Danthalapalle,15-Feb-23,0,18.7,93.2
Mahabubabad,Danthalapalle,16-Feb-23,0,20.0,95.4
Mahabubabad,Danthalapalle,17-Feb-23,0,22.3,96.2
Mahabubabad,Danthalapalle,18-Feb-23,0,26.7,96.4
Mahabubabad,Danthalapalle,19-Feb-23,0,44.9,96.5
Mahabubabad,Danthalapalle,20-Feb-23,0,50.1,96.2
Mahabubabad,Danthalapalle,21-Feb-23,0,31.0,96.1
Mahabubabad,Danthalapalle,22-Feb-23,0,25.7,95.4
Mahabubabad,Danthalapalle,23-Feb-23,0,31.3,95.6
Mahabubabad,Danthalapalle,24-Feb-23,0,33.7,95.7
Mahabubabad,Danthalapalle,25-Feb-23,0,19.1,95.6
Mahabubabad,Danthalapalle,26-Feb-23,0,19.3,95.9
Mahabubabad,Danthalapalle,27-Feb-23,0,22.5,94.3
Mahabubabad,Danthalapalle,28-Feb-23,0,24.7,95.4
Mahabubabad,Dornakal,02-Apr-23,0,24.9,100.0
Mahabubabad,Dornakal,02-Aug-23,0,51.6,100.0
Mahabubabad,Dornakal,02-Dec-23,0,32.8,100.0
Mahabubabad,Dornakal,02-Feb-23,0,37.4,100.0
Mahabubabad,Dornakal,02-Jan-23,0,50.8,100.0
Mahabubabad,Dornakal,02-Jul-23,0,52.0,100.0
Mahabubabad,Dornakal,02-Jun-23,0,34.6,100.0
Mahabubabad,Dornakal,02-Mar-23,0,35.1,100.0
Mahabubabad,Dornakal,02-May-23,0,39.1,100.0
Mahabubabad,Dornakal,02-Nov-23,0,31.1,100.0
Mahabubabad,Dornakal,02-Oct-23,0,36.1,100.0
Mahabubabad,Dornakal,02-Sep-23,0,41.0,100.0
Mahabubabad,Dornakal,13-Feb-23,0,24.0,94.7
Mahabubabad,Dornakal,14-Feb-23,0,23.1,83.5
Mahabubabad,Dornakal,15-Feb-23,0,14.7,100.0
Mahabubabad,Dornakal,16-Feb-23,0,15.5,100.0
Mahabubabad,Dornakal,17-Feb-23,0,32.8,100.0
Mahabubabad,Dornakal,18-Feb-23,0,37.1,100.0
Mahabubabad,Dornakal,19-Feb-23,0,47.1,100.0
Mahabubabad,Dornakal,20-Feb-23,0,51.9,100.0
Mahabubabad,Dornakal,21-Feb-23,0,40.5,100.0
Mahabubabad,Dornakal,22-Feb-23,0,35.5,100.0
Mahabubabad,Dornakal,23-Feb-23,0,41.0,100.0
Mahabubabad,Dornakal,24-Feb-23,0,36.9,100.0
Mahabubabad,Dornakal,25-Feb-23,0,25.8,100.0
Mahabubabad,Dornakal,26-Feb-23,0,11.3,100.0
Mahabubabad,Dornakal,27-Feb-23,0,29.4,100.0
Mahabubabad,Dornakal,28-Feb-23,0,32.8,100.0
Mahabubabad,Ganagavaram,02-Apr-23,0,22.4,93.1
Mahabubabad,Ganagavaram,02-Aug-23,0,39.7,97.4
Mahabubabad,Ganagavaram,02-Dec-23,0,14.0,75.8
Mahabubabad,Ganagavaram,02-Feb-23,0,30.9,91.2
Mahabubabad,Ganagavaram,02-Jan-23,0,39.5,97.6
Mahabubabad,Ganagavaram,02-Jul-23,0,39.5,97.8
Mahabubabad,Ganagavaram,02-Jun-23,0,30.9,98.4
Mahabubabad,Ganagavaram,02-Mar-23,0,26.0,84.8
Mahabubabad,Ganagavaram,02-May-23,0,23.0,97.9
Mahabubabad,Ganagavaram,02-Nov-23,0,15.0,84.4
Mahabubabad,Ganagavaram,02-Oct-23,0,17.9,95.4
Mahabubabad,Ganagavaram,02-Sep-23,0,31.2,97.8
Mahabubabad,Ganagavaram,13-Feb-23,0,16.3,81.0
Mahabubabad,Ganagavaram,14-Feb-23,0,16.3,95.9
Mahabubabad,Ganagavaram,15-Feb-23,0,13.7,90.5
Mahabubabad,Ganagavaram,16-Feb-23,0,13.9,75.3
Mahabubabad,Ganagavaram,17-Feb-23,0,13.9,98.0
Mahabubabad,Ganagavaram,18-Feb-23,0,25.3,90.1
Mahabubabad,Ganagavaram,19-Feb-23,0,40.6,95.9
Mahabubabad,Ganagavaram,20-Feb-23,0,47.6,90.5
Mahabubabad,Ganagavaram,21-Feb-23,0,25.1,97.7
Mahabubabad,Ganagavaram,22-Feb-23,0,16.4,95.2
Mahabubabad,Ganagavaram,23-Feb-23,0,25.3,86.3
Mahabubabad,Ganagavaram,24-Feb-23,0,31.2,94.2
Mahabubabad,Ganagavaram,25-Feb-23,0,14.2,92.9
Mahabubabad,Ganagavaram,26-Feb-23,0,14.0,83.0
Mahabubabad,Ganagavaram,27-Feb-23,0,23.0,85.4
Mahabubabad,Ganagavaram,28-Feb-23,0,23.0,82.5
Mahabubabad,Garla,02-Apr-23,0,25.4,95.7
Mahabubabad,Garla,02-Aug-23,0,45.2,100.0
Mahabubabad,Garla,02-Dec-23,0,30.6,97.3
Mahabubabad,Garla,02-Feb-23,0,35.7,95.7
Mahabubabad,Garla,02-Jan-23,0,45.4,100.0
Mahabubabad,Garla,02-Jul-23,0,48.3,100.0
Mahabubabad,Garla,02-Jun-23,0,30.3,100.0
Mahabubabad,Garla,02-Mar-23,0,34.5,85.8
Mahabubabad,Garla,02-May-23,0,34.5,100.0
Mahabubabad,Garla,02-Nov-23,0,29.9,100.0
Mahabubabad,Garla,02-Oct-23,0,34.8,100.0
Mahabubabad,Garla,02-Sep-23,0,39.3,100.0
Mahabubabad,Garla,13-Feb-23,0,25.6,78.1
Mahabubabad,Garla,14-Feb-23,0,24.7,84.2
Mahabubabad,Garla,15-Feb-23,0,17.7,81.9
Mahabubabad,Garla,16-Feb-23,0,17.9,96.4
Mahabubabad,Garla,17-Feb-23,0,28.5,100.0
Mahabubabad,Garla,18-Feb-23,0,34.1,100.0
Mahabubabad,Garla,19-Feb-23,0,42.2,100.0
Mahabubabad,Garla,20-Feb-23,0,47.0,100.0
Mahabubabad,Garla,21-Feb-23,0,35.4,100.0
Mahabubabad,Garla,22-Feb-23,0,32.0,100.0
Mahabubabad,Garla,23-Feb-23,0,33.7,100.0
Mahabubabad,Garla,24-Feb-23,0,35.4,100.0
Mahabubabad,Garla,25-Feb-23,0,27.7,100.0
Mahabubabad,Garla,26-Feb-23,0,19.5,100.0
Mahabubabad,Garla,27-Feb-23,0,29.1,99.1
Mahabubabad,Garla,28-Feb-23,0,27.5,97.0
Mahabubabad,Gudur,02-Apr-23,0,26.2,93.4
Mahabubabad,Gudur,02-Aug-23,0,44.1,95.1
Mahabubabad,Gudur,02-Dec-23,0,27.4,89.3
Mahabubabad,Gudur,02-Feb-23,0,32.3,92.0
Mahabubabad,Gudur,02-Jan-23,0,39.8,95.1
Mahabubabad,Gudur,02-Jul-23,0,41.4,95.6
Mahabubabad,Gudur,02-Jun-23,0,27.2,97.1
Mahabubabad,Gudur,02-Mar-23,0,28.8,84.7
Mahabubabad,Gudur,02-May-23,0,28.5,97.1
Mahabubabad,Gudur,02-Nov-23,0,22.4,92.1
Mahabubabad,Gudur,02-Oct-23,0,26.4,95.7
Mahabubabad,Gudur,02-Sep-23,0,35.6,96.6
Mahabubabad,Gudur,13-Feb-23,0,25.9,62.1
Mahabubabad,Gudur,14-Feb-23,0,21.5,92.8
Mahabubabad,Gudur,15-Feb-23,0,14.8,82.8
Mahabubabad,Gudur,16-Feb-23,0,17.5,89.4
Mahabubabad,Gudur,17-Feb-23,0,17.8,96.0
Mahabubabad,Gudur,18-Feb-23,0,28.2,96.5
Mahabubabad,Gudur,19-Feb-23,0,42.6,95.5
Mahabubabad,Gudur,20-Feb-23,0,47.3,97.2
Mahabubabad,Gudur,21-Feb-23,0,34.1,95.4
Mahabubabad,Gudur,22-Feb-23,0,26.3,90.4
Mahabubabad,Gudur,23-Feb-23,0,30.7,90.0
Mahabubabad,Gudur,24-Feb-23,0,32.1,93.5
Mahabubabad,Gudur,25-Feb-23,0,25.3,92.7
Mahabubabad,Gudur,26-Feb-23,0,20.1,89.1
Mahabubabad,Gudur,27-Feb-23,0,25.9,78.3
Mahabubabad,Gudur,28-Feb-23,0,26.8,91.6
Mahabubabad,Kesamudram,02-Apr-23,0,22.7,100.0
