District,Mandal,Year,Month,total_rain_mm,rain_days,max_daily_rain,avg_min_humidity,avg_max_humidity,max_dry_streak,normal_rain_mm,rain_deviation_pct,drought_risk_score,drought_risk_level,prev_month_rain,prev_month_risk_score,target_encoded
Jagtial,Buggaram,2025,11,10.9,1,10.9,48.24,91.13666666666667,24,6.8,60.3,26.7,MILD,114.3,16.9,0
Jagtial,Buggaram,2025,12,0.0,0,0.0,38.62903225806452,94.19032258064516,55,2.3000000000000003,-100.0,71.7,SEVERE,10.9,26.7,3
Jagtial,Buggaram,2026,1,0.0,0,0.0,46.31290322580645,95.0,86,0.0,0.0,31.5,MILD,0.0,71.7,0
Jagtial,Dharmapuri,2023,1,0.0,0,0.0,38.059090909090905,99.56818181818181,22,0.0,0.0,22.1,MILD,0.0,0.0,0
Jagtial,Dharmapuri,2023,2,0.0,0,0.0,19.23157894736842,94.47894736842105,41,0.0,0.0,31.7,MILD,0.0,22.1,0
Jagtial,Dharmapuri,2023,3,18.3,4,14.1,35.845454545454544,96.37727272727274,48,13.833333333333334,32.3,31.1,MILD,0.0,31.7,0
Jagtial,Dharmapuri,2023,4,11.7,10,6.8,26.683333333333334,85.11,9,5.7,105.3,13.5,NORMAL,18.3,31.1,2
Jagtial,Dharmapuri,2023,5,46.2,6,38.0,21.864516129032257,82.8258064516129,10,58.333333333333336,-20.8,23.5,MILD,11.7,13.5,0
Jagtial,Dharmapuri,2023,6,40.8,9,19.4,31.396666666666665,79.75666666666666,6,75.89999999999999,-46.2,30.6,MILD,46.2,23.5,0
Jagtial,Dharmapuri,2023,7,555.3,23,99.9,64.82903225806452,98.30322580645162,6,353.0666666666666,57.3,6.5,NORMAL,40.8,30.6,2
Jagtial,Dharmapuri,2023,8,74.7,15,51.1,59.05483870967742,97.96774193548387,3,218.0333333333333,-65.7,29.9,MILD,555.3,6.5,0
Jagtial,Dharmapuri,2023,9,194.1,20,44.8,62.79333333333333,99.19666666666667,5,244.36666666666667,-20.6,13.5,NORMAL,74.7,29.9,2
Jagtial,Dharmapuri,2023,10,0.0,0,0.0,35.49032258064516,98.95161290322581,31,33.6,-100.0,70.3,SEVERE,194.1,13.5,3
Jagtial,Dharmapuri,2023,11,2.0,3,1.2,39.769999999999996,99.44333333333334,54,7.433333333333333,-73.1,59.4,MODERATE,0.0,70.3,1
Jagtial,Dharmapuri,2023,12,1.5,2,1.2,39.79354838709677,97.62258064516129,24,4.3,-65.1,50.8,MODERATE,2.0,59.4,1
Jagtial,Dharmapuri,2024,1,0.0,0,0.0,41.332258064516125,98.31935483870969,55,0.0,0.0,30.5,MILD,1.5,50.8,0
Jagtial,Dharmapuri,2024,2,0.0,0,0.0,36.37586206896552,94.28275862068965,84,0.0,0.0,31.7,MILD,0.0,30.5,0
Jagtial,Dharmapuri,2024,3,0.1,1,0.1,33.8258064516129,90.55806451612904,114,13.833333333333334,-99.3,72.6,SEVERE,0.0,31.7,3
Jagtial,Dharmapuri,2024,4,1.9000000000000001,4,0.8,27.836666666666666,77.14333333333335,10,5.7,-66.7,43.5,MILD,0.1,72.6,0
Jagtial,Dharmapuri,2024,5,21.6,8,8.3,27.851612903225806,79.45806451612903,17,58.333333333333336,-63.0,48.4,MODERATE,1.9000000000000001,43.5,1
Jagtial,Dharmapuri,2024,6,130.2,17,28.4,42.69666666666667,91.23,8,75.89999999999999,71.5,10.6,NORMAL,21.6,48.4,2
Jagtial,Dharmapuri,2024,7,302.7,29,67.9,70.43548387096774,98.84838709677419,1,353.0666666666666,-14.3,7.1,NORMAL,130.2,10.6,2
Jagtial,Dharmapuri,2024,8,190.8,20,58.5,68.90322580645162,99.6,3,218.0333333333333,-12.5,8.1,NORMAL,302.7,7.1,2
Jagtial,Dharmapuri,2024,9,238.8,18,122.8,72.1,99.89666666666668,7,244.36666666666667,-2.3,8.0,NORMAL,190.8,8.1,2
Jagtial,Dharmapuri,2024,10,5.7,4,2.1,52.9741935483871,99.4,19,33.6,-83.0,52.4,MODERATE,238.8,8.0,1
Jagtial,Dharmapuri,2024,11,9.7,2,9.1,38.769999999999996,97.53666666666666,28,7.433333333333333,30.5,28.7,MILD,5.7,52.4,0
Jagtial,Dharmapuri,2024,12,11.4,2,7.9,44.170967741935485,96.75161290322582,34,4.3,165.1,31.0,MILD,9.7,28.7,0
Jagtial,Dharmapuri,2025,1,0.0,0,0.0,35.900000000000006,97.99032258064516,54,0.0,0.0,30.6,MILD,11.4,31.0,0
Jagtial,Dharmapuri,2025,2,0.0,0,0.0,30.210714285714285,97.25357142857142,82,0.0,0.0,30.8,MILD,0.0,30.6,0
Jagtial,Dharmapuri,2025,3,23.1,1,23.1,32.883870967741935,95.88064516129033,103,13.833333333333334,67.0,31.2,MILD,0.0,30.8,0
Jagtial,Dharmapuri,2025,4,3.5,2,2.7,32.92666666666666,87.83333333333333,20,5.7,-38.6,39.1,MILD,23.1,31.2,0
Jagtial,Dharmapuri,2025,5,107.2,10,28.2,45.285714285714285,98.36666666666666,3,58.333333333333336,83.8,3.5,NORMAL,3.5,39.1,2
Jagtial,Dharmapuri,2025,6,56.7,10,22.6,54.94,95.12,3,75.89999999999999,-25.3,14.6,NORMAL,107.2,3.5,2
Jagtial,Dharmapuri,2025,7,201.2,23,51.5,70.20344827586207,100.0,5,353.0666666666666,-43.0,22.2,MILD,56.7,14.6,0
Jagtial,Dharmapuri,2025,8,388.59999999999997,20,78.3,67.45161290322581,99.29677419354839,4,218.0333333333333,78.2,4.2,NORMAL,201.2,22.2,2
Jagtial,Dharmapuri,2025,9,300.2,24,50.0,61.60666666666667,99.56666666666666,2,244.36666666666667,22.8,2.1,NORMAL,388.59999999999997,4.2,2
Jagtial,Dharmapuri,2025,10,95.10000000000001,12,45.7,54.829032258064515,94.58709677419354,7,33.6,183.0,8.6,NORMAL,300.2,2.1,2
Jagtial,Dharmapuri,2025,11,10.6,2,10.5,40.79333333333333,94.56333333333333,24,7.433333333333333,42.6,25.6,MILD,95.10000000000001,8.6,0
Jagtial,Dharmapuri,2025,12,0.0,0,0.0,32.63548387096775,94.53225806451613,55,4.3,-100.0,71.6,SEVERE,10.6,25.6,3
Jagtial,Dharmapuri,2026,1,0.0,0,0.0,38.645161290322584,93.2258064516129,86,0.0,0.0,32.0,MILD,0.0,71.6,0
Jagtial,Gollapalle,2023,1,0.0,0,0.0,43.804545454545455,98.14545454545454,22,0.0,0.0,22.6,MILD,0.0,0.0,0
Jagtial,Gollapalle,2023,2,0.0,0,0.0,21.742105263157896,94.73684210526316,41,0.0,0.0,31.6,MILD,0.0,22.6,0
Jagtial,Gollapalle,2023,3,17.7,5,15.4,45.42727272727273,96.45454545454545,48,16.966666666666665,4.3,31.1,MILD,0.0,31.6,0
Jagtial,Gollapalle,2023,4,27.8,5,12.0,36.39666666666667,89.79333333333334,24,11.233333333333334,147.5,27.1,MILD,17.7,31.1,0
Jagtial,Gollapalle,2023,5,20.1,4,17.1,30.738709677419354,81.51935483870967,14,75.63333333333334,-73.4,48.9,MODERATE,27.8,27.1,1
Jagtial,Gollapalle,2023,6,34.4,8,18.8,41.53666666666666,79.19,11,73.53333333333335,-53.2,38.5,MILD,20.1,48.9,0
Jagtial,Gollapalle,2023,7,492.3,23,114.6,79.58387096774193,98.9258064516129,5,321.6,53.1,5.3,NORMAL,34.4,38.5,2
Jagtial,Gollapalle,2023,8,80.3,9,49.1,84.02580645161291,99.13548387096773,8,143.5666666666667,-44.1,25.9,MILD,492.3,5.3,0
Jagtial,Gollapalle,2023,9,157.8,15,49.4,82.39666666666668,99.80333333333333,11,198.83333333333334,-20.6,19.3,NORMAL,80.3,25.9,2
Jagtial,Gollapalle,2023,10,0.0,0,0.0,51.82258064516129,99.7290322580645,31,26.100000000000005,-100.0,70.1,SEVERE,157.8,19.3,3
Jagtial,Gollapalle,2023,11,0.0,0,0.0,37.919999999999995,95.22,61,1.8333333333333333,-100.0,71.4,SEVERE,0.0,70.1,3
Jagtial,Gollapalle,2023,12,2.4,1,2.4,38.248387096774195,94.50967741935484,67,0.7999999999999999,200.0,31.6,MILD,0.0,71.4,0
Jagtial,Gollapalle,2024,1,0.0,0,0.0,47.693548387096776,95.6774193548387,55,0.0,0.0,31.3,MILD,2.4,31.6,0
Jagtial,Gollapalle,2024,2,0.0,0,0.0,39.62758620689655,87.22068965517242,84,0.0,0.0,33.8,MILD,0.0,31.3,0
Jagtial,Gollapalle,2024,3,0.3,1,0.3,36.435483870967744,82.24838709677418,101,16.966666666666665,-98.2,74.6,SEVERE,0.0,33.8,3
Jagtial,Gollapalle,2024,4,0.3,1,0.3,28.959999999999997,68.75,25,11.233333333333334,-97.3,73.3,SEVERE,0.3,74.6,3
Jagtial,Gollapalle,2024,5,63.7,4,32.7,30.751612903225805,75.34193548387097,24,75.63333333333334,-15.8,37.7,MILD,0.3,73.3,0
Jagtial,Gollapalle,2024,6,136.9,11,40.0,42.88666666666666,86.61999999999999,8,73.53333333333335,86.2,12.0,NORMAL,63.7,37.7,2
Jagtial,Gollapalle,2024,7,271.3,22,51.1,68.66451612903225,93.48064516129033,2,321.6,-15.6,10.2,NORMAL,136.9,12.0,2
Jagtial,Gollapalle,2024,8,143.6,15,43.7,65.99354838709677,92.75161290322582,4,143.5666666666667,0.0,6.2,NORMAL,271.3,10.2,2
Jagtial,Gollapalle,2024,9,219.0,13,98.1,66.52333333333334,92.42333333333333,10,198.83333333333334,10.1,12.3,NORMAL,143.6,6.2,2
Jagtial,Gollapalle,2024,10,25.200000000000003,2,22.1,51.29032258064516,91.83870967741936,19,26.100000000000005,-3.4,22.8,MILD,219.0,12.3,0
Jagtial,Gollapalle,2024,11,0.0,0,0.0,36.39333333333333,89.16333333333334,49,1.8333333333333333,-100.0,73.3,SEVERE,25.200000000000003,22.8,3
Jagtial,Gollapalle,2024,12,0.0,0,0.0,44.309677419354834,89.74193548387096,80,0.7999999999999999,-100.0,73.1,SEVERE,0.0,73.3,3
Jagtial,Gollapalle,2025,1,0.0,0,0.0,37.57419354838709,90.33225806451614,111,0.0,0.0,32.9,MILD,0.0,73.1,0
Jagtial,Gollapalle,2025,2,0.0,0,0.0,34.025,85.30714285714285,139,0.0,0.0,34.4,MILD,0.0,32.9,0
Jagtial,Gollapalle,2025,3,32.9,1,32.9,37.225806451612904,83.56451612903226,160,16.966666666666665,93.9,34.9,MILD,0.0,34.4,0
Jagtial,Gollapalle,2025,4,5.6,1,5.6,34.03333333333333,76.32,26,11.233333333333334,-50.1,53.1,MODERATE,32.9,34.9,1
Jagtial,Gollapalle,2025,5,143.1,7,44.6,48.8,90.0,29,75.63333333333334,89.2,32.0,MILD,5.6,53.1,0
Jagtial,Gollapalle,2025,6,49.300000000000004,9,21.7,58.17,92.97999999999999,6,73.53333333333335,-33.0,21.3,MILD,143.1,32.0,0
Jagtial,Gollapalle,2025,7,201.20000000000002,14,49.6,74.60689655172413,97.27241379310345,8,321.6,-37.4,23.8,MILD,49.300000000000004,21.3,0
Jagtial,Gollapalle,2025,8,206.8,14,57.1,74.93225806451613,98.33870967741936,6,143.5666666666667,44.0,6.5,NORMAL,201.20000000000002,23.8,2
Jagtial,Gollapalle,2025,9,219.7,17,57.1,71.00333333333333,99.01,3,198.83333333333334,10.5,3.3,NORMAL,206.8,6.5,2
Jagtial,Gollapalle,2025,10,53.1,5,42.4,60.70322580645161,92.27741935483871,18,26.100000000000005,103.4,20.3,MILD,219.7,3.3,0
Jagtial,Gollapalle,2025,11,5.5,1,5.5,47.22,92.63000000000001,24,1.8333333333333333,200.0,26.2,MILD,53.1,20.3,0
Jagtial,Gollapalle,2025,12,0.0,0,0.0,33.1741935483871,85.21290322580644,55,0.7999999999999999,-100.0,74.4,SEVERE,5.5,26.2,3
Jagtial,Gollapalle,2026,1,0.0,0,0.0,40.222580645161294,87.41290322580646,86,0.0,0.0,33.8,MILD,0.0,74.4,0
Jagtial,Ibrahimpatnam,2023,1,0.0,0,0.0,41.10909090909091,96.95454545454545,22,0.0,0.0,22.9,MILD,0.0,0.0,0
Jagtial,Ibrahimpatnam,2023,2,0.0,0,0.0,27.157894736842106,94.78947368421052,41,0.0,0.0,31.6,MILD,0.0,22.9,0
Jagtial,Ibrahimpatnam,2023,3,15.100000000000001,2,8.8,39.809090909090905,95.19545454545455,48,6.900000000000001,118.8,31.4,MILD,0.0,31.6,0
Jagtial,Ibrahimpatnam,2023,4,33.8,5,21.5,37.82333333333334,87.92,26,24.5,38.0,29.6,MILD,15.100000000000001,31.4,0
Jagtial,Ibrahimpatnam,2023,5,32.2,2,22.8,32.78387096774193,80.92903225806452,21,61.53333333333334,-47.7,45.8,MODERATE,33.8,29.6,1
Jagtial,Ibrahimpatnam,2023,6,65.0,9,15.1,43.693333333333335,78.83333333333333,11,106.13333333333333,-38.8,32.9,MILD,32.2,45.8,0
Jagtial,Ibrahimpatnam,2023,7,735.3,25,144.2,68.85806451612903,97.31935483870969,6,453.40000000000003,62.2,6.8,NORMAL,65.0,32.9,2
Jagtial,Ibrahimpatnam,2023,8,164.3,9,99.7,60.90967741935484,94.07096774193548,10,231.76666666666665,-29.1,23.4,MILD,735.3,6.8,0
Jagtial,Ibrahimpatnam,2023,9,259.2,13,108.3,67.7,98.33,6,297.5,-12.9,11.7,NORMAL,164.3,23.4,2
Jagtial,Ibrahimpatnam,2023,10,0.0,0,0.0,38.019354838709674,97.86451612903227,31,50.13333333333333,-100.0,70.6,SEVERE,259.2,11.7,3
Jagtial,Ibrahimpatnam,2023,11,9.4,3,7.3,45.07333333333334,97.46333333333334,55,6.3,49.2,30.8,MILD,0.0,70.6,0
Jagtial,Ibrahimpatnam,2023,12,1.7,1,1.7,41.196774193548386,98.44193548387096,24,2.733333333333333,-37.8,39.6,MILD,9.4,30.8,0
Jagtial,Ibrahimpatnam,2024,1,0.0,0,0.0,41.88387096774194,98.40645161290323,55,0.0,0.0,30.5,MILD,1.7,39.6,0
Jagtial,Ibrahimpatnam,2024,2,0.0,0,0.0,37.06896551724138,95.74827586206897,84,0.0,0.0,31.3,MILD,0.0,30.5,0
Jagtial,Ibrahimpatnam,2024,3,5.3,1,5.3,33.54838709677419,88.46129032258065,100,6.900000000000001,-23.2,42.7,MILD,0.0,31.3,0
Jagtial,Ibrahimpatnam,2024,4,8.399999999999999,3,5.1,30.836666666666666,80.25333333333333,27,24.5,-65.7,59.2,MODERATE,5.3,42.7,1
Jagtial,Ibrahimpatnam,2024,5,19.5,2,12.3,29.809677419354838,74.71935483870968,21,61.53333333333334,-68.3,55.9,MODERATE,8.399999999999999,59.2,1
Jagtial,Ibrahimpatnam,2024,6,187.6,14,39.9,46.43666666666666,87.93333333333334,16,106.13333333333333,76.8,19.6,NORMAL,19.5,55.9,2
Jagtial,Ibrahimpatnam,2024,7,425.1,23,111.0,73.23870967741935,96.85483870967742,2,453.40000000000003,-6.2,5.4,NORMAL,187.6,19.6,2
Jagtial,Ibrahimpatnam,2024,8,214.5,17,60.0,65.87741935483871,98.84516129032258,6,231.76666666666665,-7.5,9.3,NORMAL,425.1,5.4,2
Jagtial,Ibrahimpatnam,2024,9,231.9,14,101.4,65.16333333333334,98.76,10,297.5,-22.1,19.2,NORMAL,214.5,9.3,2
Jagtial,Ibrahimpatnam,2024,10,10.7,4,5.3,57.88387096774194,99.57741935483871,14,50.13333333333333,-78.7,45.6,MODERATE,231.9,19.2,1
Jagtial,Ibrahimpatnam,2024,11,0.0,0,0.0,40.9,98.91333333333334,44,6.3,-100.0,70.3,SEVERE,10.7,45.6,3
Jagtial,Ibrahimpatnam,2024,12,6.5,2,6.2,47.32258064516129,99.08064516129032,48,2.733333333333333,137.8,30.3,MILD,0.0,70.3,0
Jagtial,Ibrahimpatnam,2025,1,0.0,0,0.0,40.45161290322581,99.62258064516129,56,0.0,0.0,30.1,MILD,6.5,30.3,0
Jagtial,Ibrahimpatnam,2025,2,0.0,0,0.0,32.42857142857143,97.78214285714286,84,0.0,0.0,30.7,MILD,0.0,30.1,0
Jagtial,Ibrahimpatnam,2025,3,0.3,1,0.3,34.87096774193548,93.1258064516129,105,6.900000000000001,-95.7,70.3,SEVERE,0.0,30.7,3
Jagtial,Ibrahimpatnam,2025,4,31.3,2,28.6,31.089999999999996,81.92,27,24.5,27.8,32.4,MILD,0.3,70.3,0
Jagtial,Ibrahimpatnam,2025,5,132.9,7,41.2,49.91904761904762,90.27142857142857,13,61.53333333333334,116.0,15.9,NORMAL,31.3,32.4,2
Jagtial,Ibrahimpatnam,2025,6,65.8,7,38.7,64.92999999999999,93.035,6,106.13333333333333,-38.0,23.3,MILD,132.9,15.9,0
Jagtial,Ibrahimpatnam,2025,7,199.8,15,37.0,85.73103448275862,98.85517241379311,8,453.40000000000003,-55.9,30.7,MILD,65.8,23.3,0
Jagtial,Ibrahimpatnam,2025,8,316.5,23,62.5,89.27741935483871,96.42258064516129,3,231.76666666666665,36.6,4.1,NORMAL,199.8,30.7,2
Jagtial,Ibrahimpatnam,2025,9,401.4,20,60.4,88.35666666666665,97.76333333333334,4,297.5,34.9,4.7,NORMAL,316.5,4.1,2
Jagtial,Ibrahimpatnam,2025,10,139.70000000000002,10,71.7,83.38709677419355,93.09354838709677,11,50.13333333333333,178.7,13.1,NORMAL,401.4,4.7,2
Jagtial,Ibrahimpatnam,2025,11,9.5,2,6.2,51.663333333333334,93.76,24,6.3,50.8,25.9,MILD,139.70000000000002,13.1,0
Jagtial,Ibrahimpatnam,2025,12,0.0,0,0.0,35.23225806451613,91.25161290322582,55,2.733333333333333,-100.0,72.6,SEVERE,9.5,25.9,3
Jagtial,Ibrahimpatnam,2026,1,0.0,0,0.0,39.91290322580645,92.68709677419355,86,0.0,0.0,32.2,MILD,0.0,72.6,0
Jagtial,Jagityal_Rural,2023,1,0.0,0,0.0,43.85909090909091,94.35454545454546,22,0.0,0.0,23.7,MILD,0.0,0.0,0
Jagtial,Jagityal_Rural,2023,2,0.0,0,0.0,29.021052631578947,85.73157894736842,41,0.0,0.0,34.3,MILD,0.0,23.7,0
Jagtial,Jagityal_Rural,2023,3,32.4,1,32.4,44.35,90.98636363636363,50,18.233333333333334,77.7,32.7,MILD,0.0,34.3,0
Jagtial,Jagityal_Rural,2023,4,29.6,6,10.3,37.81666666666667,82.23666666666666,32,11.333333333333334,161.2,35.3,MILD,32.4,32.7,0
Jagtial,Jagityal_Rural,2023,5,58.099999999999994,3,47.8,33.49677419354839,78.70645161290322,22,97.43333333333334,-40.4,44.5,MILD,29.6,35.3,0
Jagtial,Jagityal_Rural,2023,6,53.2,7,25.1,38.49666666666667,73.53999999999999,15,111.76666666666667,-52.4,43.9,MILD,58.099999999999994,44.5,0
Jagtial,Jagityal_Rural,2023,7,774.1,24,138.6,65.74516129032257,89.61290322580645,5,441.43333333333334,75.4,8.1,NORMAL,53.2,43.9,2
Jagtial,Jagityal_Rural,2023,8,112.7,10,75.8,62.53225806451613,84.31935483870969,10,216.73333333333335,-48.0,33.9,MILD,774.1,8.1,0
Jagtial,Jagityal_Rural,2023,9,263.4,16,68.9,64.40333333333334,88.52333333333333,5,279.6666666666667,-5.8,10.8,NORMAL,112.7,33.9,2
Jagtial,Jagityal_Rural,2023,10,0.0,0,0.0,37.15483870967742,84.35806451612903,31,26.7,-100.0,74.7,SEVERE,263.4,10.8,3
Jagtial,Jagityal_Rural,2023,11,0.8,1,0.8,38.07,82.80666666666666,59,7.333333333333333,-89.1,70.8,SEVERE,0.0,74.7,3
Jagtial,Jagityal_Rural,2023,12,4.8999999999999995,2,4.6,33.84838709677419,89.31935483870969,24,1.9666666666666666,149.2,27.2,MILD,0.8,70.8,0
Jagtial,Jagityal_Rural,2024,1,0.0,0,0.0,35.34516129032258,86.43548387096774,55,0.0,0.0,34.1,MILD,4.8999999999999995,27.2,0
Jagtial,Jagityal_Rural,2024,2,0.0,0,0.0,32.203448275862065,82.65862068965517,84,0.0,0.0,35.2,MILD,0.0,34.1,0
Jagtial,Jagityal_Rural,2024,3,0.0,0,0.0,29.825806451612905,76.89032258064516,115,18.233333333333334,-100.0,76.9,SEVERE,0.0,35.2,3
Jagtial,Jagityal_Rural,2024,4,0.3,1,0.3,21.996666666666666,62.29666666666667,122,11.333333333333334,-97.4,80.3,SEVERE,0.0,76.9,3
Jagtial,Jagityal_Rural,2024,5,12.3,6,4.5,21.70967741935484,67.29354838709678,29,97.43333333333334,-87.4,73.8,SEVERE,0.3,80.3,3
Jagtial,Jagityal_Rural,2024,6,181.4,13,50.5,35.35333333333333,81.83,12,111.76666666666667,62.3,17.5,NORMAL,12.3,73.8,2
Jagtial,Jagityal_Rural,2024,7,349.4,24,69.2,64.49032258064516,84.85806451612903,2,441.43333333333334,-20.8,14.9,NORMAL,181.4,17.5,2
Jagtial,Jagityal_Rural,2024,8,264.70000000000005,17,74.4,61.91612903225807,82.67096774193548,3,216.73333333333335,22.1,8.2,NORMAL,349.4,14.9,2
Jagtial,Jagityal_Rural,2024,9,276.0,15,112.1,62.47,83.7,10,279.6666666666667,-1.3,15.4,NORMAL,264.70000000000005,8.2,2
Jagtial,Jagityal_Rural,2024,10,0.6,1,0.6,46.806451612903224,81.01612903225806,19,26.7,-97.8,63.8,MODERATE,276.0,15.4,1
Jagtial,Jagityal_Rural,2024,11,0.3,1,0.3,31.35,78.63000000000001,29,7.333333333333333,-95.9,73.8,SEVERE,0.6,63.8,3
Jagtial,Jagityal_Rural,2024,12,1.0,1,1.0,39.53225806451613,82.20967741935483,37,1.9666666666666666,-49.2,55.0,MODERATE,0.3,73.8,1
Jagtial,Jagityal_Rural,2025,1,0.0,0,0.0,33.81935483870968,89.59677419354838,53,0.0,0.0,33.1,MILD,1.0,55.0,0
Jagtial,Jagityal_Rural,2025,2,0.0,0,0.0,29.239285714285717,87.56071428571428,81,0.0,0.0,33.7,MILD,0.0,33.1,0
Jagtial,Jagityal_Rural,2025,3,22.3,1,22.3,33.42580645161291,82.99032258064516,102,18.233333333333334,22.3,35.1,MILD,0.0,33.7,0
Jagtial,Jagityal_Rural,2025,4,4.1,2,2.6,28.626666666666665,70.57666666666667,20,11.333333333333334,-63.8,54.3,MODERATE,22.3,35.1,1
Jagtial,Jagityal_Rural,2025,5,221.9,11,80.2,47.58095238095238,85.67619047619048,21,97.43333333333334,127.7,25.3,MILD,4.1,54.3,0
Jagtial,Jagityal_Rural,2025,6,100.7,11,37.6,56.02,86.19500000000001,5,111.76666666666667,-9.9,13.1,NORMAL,221.9,25.3,2
Jagtial,Jagityal_Rural,2025,7,200.8,18,37.5,75.07241379310345,94.0551724137931,6,441.43333333333334,-54.5,29.6,MILD,100.7,13.1,0
Jagtial,Jagityal_Rural,2025,8,272.8,19,72.8,79.62903225806451,97.21612903225805,5,216.73333333333335,25.9,5.8,NORMAL,200.8,29.6,2
Jagtial,Jagityal_Rural,2025,9,299.6,23,74.5,78.01666666666667,96.29333333333334,2,279.6666666666667,7.1,3.1,NORMAL,272.8,5.8,2
Jagtial,Jagityal_Rural,2025,10,79.5,8,65.3,65.68709677419355,90.6,8,26.7,197.8,10.8,NORMAL,299.6,3.1,2
Jagtial,Jagityal_Rural,2025,11,20.9,2,17.5,48.28666666666666,91.19,24,7.333333333333333,185.0,26.6,MILD,79.5,10.8,0
Jagtial,Jagityal_Rural,2025,12,0.0,0,0.0,41.619354838709675,91.24516129032257,55,1.9666666666666666,-100.0,72.6,SEVERE,20.9,26.6,3
Jagtial,Jagityal_Rural,2026,1,0.0,0,0.0,45.064516129032256,92.6741935483871,86,0.0,0.0,32.2,MILD,0.0,72.6,0
Jagtial,Jagtial,2023,1,0.0,0,0.0,43.95909090909091,98.55909090909091,22,0.0,0.0,22.4,MILD,0.0,0.0,0
Jagtial,Jagtial,2023,2,0.0,0,0.0,28.85263157894737,93.20526315789475,41,0.0,0.0,32.0,MILD,0.0,22.4,0
Jagtial,Jagtial,2023,3,36.1,3,32.0,46.07727272727273,95.68181818181819,48,16.0,125.6,31.3,MILD,0.0,32.0,0
Jagtial,Jagtial,2023,4,37.2,5,16.6,40.81666666666667,88.48333333333333,32,14.233333333333334,161.4,33.5,MILD,36.1,31.3,0
Jagtial,Jagtial,2023,5,75.2,4,41.5,36.04516129032258,84.92903225806452,14,116.60000000000001,-35.5,32.7,MILD,37.2,33.5,0
Jagtial,Jagtial,2023,6,28.1,8,12.6,43.016666666666666,79.02,12,100.56666666666666,-72.1,47.1,MODERATE,75.2,32.7,1
Jagtial,Jagtial,2023,7,687.8,24,162.2,71.69032258064516,98.84516129032258,5,427.59999999999997,60.9,5.3,NORMAL,28.1,47.1,2
Jagtial,Jagtial,2023,8,133.2,10,72.5,69.20645161290322,99.50967741935484,11,244.9333333333333,-45.6,29.4,MILD,687.8,5.3,0
Jagtial,Jagtial,2023,9,230.3,14,60.1,71.72333333333333,99.44,5,227.5,1.2,5.2,NORMAL,133.2,29.4,2
Jagtial,Jagtial,2023,10,0.0,0,0.0,46.170967741935485,99.56451612903226,31,31.833333333333332,-100.0,70.1,SEVERE,230.3,5.2,3
Jagtial,Jagtial,2023,11,2.8,2,2.4,49.97,99.10333333333332,54,6.8999999999999995,-59.4,54.0,MODERATE,0.0,70.1,1
Jagtial,Jagtial,2023,12,2.8,2,1.9,48.75483870967742,99.52258064516128,24,3.6333333333333333,-22.9,33.3,MILD,2.8,54.0,0
Jagtial,Jagtial,2024,1,0.0,0,0.0,50.36129032258064,99.11612903225806,55,0.0,0.0,30.3,MILD,2.8,33.3,0
Jagtial,Jagtial,2024,2,0.0,0,0.0,44.56551724137931,93.8103448275862,84,0.0,0.0,31.9,MILD,0.0,30.3,0
Jagtial,Jagtial,2024,3,0.5,1,0.5,40.13225806451613,84.7258064516129,100,16.0,-96.9,73.3,SEVERE,0.0,31.9,3
Jagtial,Jagtial,2024,4,0.9,2,0.5,35.056666666666665,76.92333333333333,27,14.233333333333334,-93.7,71.4,SEVERE,0.5,73.3,3
Jagtial,Jagtial,2024,5,22.1,5,14.1,34.57096774193548,79.76129032258065,17,116.60000000000001,-81.0,55.5,MODERATE,0.9,71.4,1
Jagtial,Jagtial,2024,6,215.2,15,51.4,50.64333333333333,93.53333333333333,8,100.56666666666666,114.0,9.9,NORMAL,22.1,55.5,2
Jagtial,Jagtial,2024,7,382.4,22,63.5,76.94516129032259,98.81612903225808,4,427.59999999999997,-10.6,8.6,NORMAL,215.2,9.9,2
Jagtial,Jagtial,2024,8,317.5,15,84.6,76.10645161290321,100.0,4,244.9333333333333,29.6,4.0,NORMAL,382.4,8.6,2
Jagtial,Jagtial,2024,9,210.79999999999998,13,93.3,75.76666666666667,99.69333333333334,10,227.5,-7.3,13.0,NORMAL,317.5,4.0,2
Jagtial,Jagtial,2024,10,9.2,2,6.3,65.16129032258064,100.0,20,31.833333333333332,-71.1,48.4,MODERATE,210.79999999999998,13.0,1
Jagtial,Jagtial,2024,11,0.0,0,0.0,44.873333333333335,95.94333333333334,50,6.8999999999999995,-100.0,71.2,SEVERE,9.2,48.4,3
Jagtial,Jagtial,2024,12,8.1,4,4.5,54.37096774193548,99.30967741935484,54,3.6333333333333333,122.9,30.2,MILD,0.0,71.2,0
Jagtial,Jagtial,2025,1,0.0,0,0.0,44.57741935483871,99.99032258064516,53,0.0,0.0,30.0,MILD,8.1,30.2,0
Jagtial,Jagtial,2025,2,0.0,0,0.0,37.93214285714286,98.64999999999999,81,0.0,0.0,30.4,MILD,0.0,30.0,0
Jagtial,Jagtial,2025,3,11.4,1,11.4,39.4483870967742,93.35806451612903,102,16.0,-28.7,43.5,MILD,0.0,30.4,0
Jagtial,Jagtial,2025,4,4.6,2,2.8,37.85333333333333,82.18666666666667,20,14.233333333333334,-67.7,52.4,MODERATE,11.4,43.5,1
